SWISSPROT,Count,Proportion(%)
O95336,121,0.0132
Q13889,121,0.0132
P48788,121,0.0132
Q9HAW9,121,0.0132
P09622,121,0.0132
P22557,121,0.0132
Q9UIC8,121,0.0132
O00469,121,0.0132
Q86TL0,121,0.0132
P56134,120,0.0131
O95988,120,0.0131
P00813,120,0.0131
Q8IXQ9,120,0.0131
Q9H7B4,120,0.0131
P24158,120,0.0131
Q96M91,120,0.0131
Q9UHF5,120,0.0131
Q9H221,120,0.0131
P51570,120,0.0131
Q9BU20,120,0.0131
Q9Y2Q3,120,0.0131
P02741,120,0.0131
Q5VZ03,120,0.0131
P22748,120,0.0131
Q495M9,120,0.0131
P35558,120,0.0131
A1A4S6,120,0.0131
O14773,120,0.0131
P28070,120,0.0131
P42025,120,0.0131
Q7Z4J2,120,0.0131
P14550,120,0.0131
Q04609,120,0.0131
A0A075B6K0,120,0.0131
Q9BSY4,120,0.0131
Q9NWT8,119,0.013
Q14703,119,0.013
O43181,119,0.013
P04211,119,0.013
Q9NWS8,119,0.013
Q9HAN9,119,0.013
Q86Z14,119,0.013
Q9NSE2,119,0.013
Q13084,119,0.013
Q9UI47,119,0.013
P17568,119,0.013
Q9BXJ5,119,0.013
Q9BVL4,119,0.013
P55809,119,0.013
Q86TA1,119,0.013
Q9P0K9,119,0.013
O75417,119,0.013
Q969V4,119,0.013
Q9BTW9,119,0.013
Q9UBQ7,119,0.013
P01213,119,0.013
Q9BV44,119,0.013
P09914,119,0.013
Q8N907,119,0.013
Q7Z6K5,119,0.013
Q96M29,119,0.013
Q96KV7,119,0.013
Q9Y4P3,119,0.013
P09601,119,0.013
Q8NFV4,119,0.013
Q93015,119,0.013
Q5T764,119,0.013
Q9UG56,119,0.013
P30793,119,0.013
Q8TCB0,119,0.013
P58004,119,0.013
Q00888,119,0.013
P49005,119,0.013
Q03393,119,0.013
P51575,118,0.0128
Q8TDN6,118,0.0128
O15273,118,0.0128
Q9NX24,118,0.0128
Q13336,118,0.0128
Q9Y3D7,118,0.0128
P36222,118,0.0128
Q9UKY4,118,0.0128
P16562,118,0.0128
O75636,118,0.0128
Q96D15,118,0.0128
A0A075B6K6,118,0.0128
Q9BZE2,118,0.0128
Q16654,118,0.0128
O14830,118,0.0128
Q14722,118,0.0128
Q6V702,118,0.0128
Q9UI43,118,0.0128
Q6P1Q9,118,0.0128
Q9BVH7,118,0.0128
O75679,118,0.0128
P20132,118,0.0128
Q96AB6,118,0.0128
P11413,118,0.0128
Q9BRJ6,118,0.0128
P50454,118,0.0128
P59780,118,0.0128
Q03468,118,0.0128
Q0P641,118,0.0128
Q92820,118,0.0128
P13674,118,0.0128
Q6PCE3,118,0.0128
Q03013,118,0.0128
Q8N8Q3,117,0.0127
O95352,117,0.0127
Q8N0X7,117,0.0127
Q6ZV89,117,0.0127
A5LHX3,117,0.0127
Q96LZ3,117,0.0127
P56537,117,0.0127
Q9NZK7,117,0.0127
P50213,117,0.0127
Q8N8M0,117,0.0127
Q9Y678,117,0.0127
Q6Q788,117,0.0127
A0A0C4DH41,117,0.0127
Q96HA9,117,0.0127
P82932,117,0.0127
P07320,117,0.0127
Q15485,117,0.0127
A8MV24,117,0.0127
P52566,117,0.0127
O43615,117,0.0127
Q9BUR4,117,0.0127
Q9NSD9,117,0.0127
Q6NT04,117,0.0127
O75365,117,0.0127
Q96NB1,117,0.0127
Q8IWZ6,117,0.0127
Q9Y6W5,117,0.0127
Q96EY1,117,0.0127
P11487,117,0.0127
Q96NS5,117,0.0127
P01588,117,0.0127
O00142,117,0.0127
A0A1B0GUX0,117,0.0127
Q4G0A6,117,0.0127
Q8N323,117,0.0127
Q03692,117,0.0127
Q13007,117,0.0127
P09486,117,0.0127
Q9UJJ9,117,0.0127
C9J202,116,0.0126
O75934,116,0.0126
Q96JD6,116,0.0126
P02708,116,0.0126
Q96FL9,116,0.0126
Q96P71,116,0.0126
Q9H201,116,0.0126
Q9UP95,116,0.0126
O75486,116,0.0126
Q9GZM7,116,0.0126
P12268,116,0.0126
Q01638,116,0.0126
Q9UKD2,116,0.0126
P51857,116,0.0126
Q8WZA1,116,0.0126
Q0VDG4,116,0.0126
Q9H9J2,116,0.0126
Q8NDH6,116,0.0126
P07998,116,0.0126
Q6PH85,116,0.0126
Q96CN7,116,0.0126
Q9Y6D9,116,0.0126
Q9UHW5,116,0.0126
O75083,116,0.0126
Q49AR2,116,0.0126
P22676,116,0.0126
Q9UPY6,116,0.0126
O43541,116,0.0126
Q71F23,116,0.0126
Q9UQ74,116,0.0126
P00338,116,0.0126
Q9C035,116,0.0126
Q9BSU3,116,0.0126
O75452,116,0.0126
Q8WXD5,116,0.0126
Q9P2W9,116,0.0126
Q96L46,116,0.0126
Q9BYC5,116,0.0126
P40937,115,0.0125
Q5TEA6,115,0.0125
Q16864,115,0.0125
O14874,115,0.0125
Q15050,115,0.0125
P07288,115,0.0125
Q9UL46,115,0.0125
O96018,115,0.0125
Q8N831,115,0.0125
Q9UJ68,115,0.0125
P20813,115,0.0125
Q8IYD8,115,0.0125
A6XGL0,115,0.0125
P04180,115,0.0125
Q9UKR3,115,0.0125
P11182,115,0.0125
Q9H2P9,115,0.0125
P51665,115,0.0125
Q14749,115,0.0125
Q8TBB5,115,0.0125
Q8IZY2,115,0.0125
Q6UWZ7,115,0.0125
P41273,115,0.0125
P78540,115,0.0125
Q12829,115,0.0125
Q8NEM0,115,0.0125
Q8IYY4,115,0.0125
Q8TE96,115,0.0125
Q02045,115,0.0125
Q9NRX2,115,0.0125
P19388,115,0.0125
O00233,114,0.0124
Q8TC57,114,0.0124
Q8N8V2,114,0.0124
Q9NW61,114,0.0124
Q9UHP6,114,0.0124
Q9NTM9,114,0.0124
Q13200,114,0.0124
P12532,114,0.0124
P22301,114,0.0124
Q8IWZ4,114,0.0124
Q96HL8,114,0.0124
P31151,114,0.0124
P09972,114,0.0124
P10321,114,0.0124
P40938,114,0.0124
Q96PE7,114,0.0124
Q14019,114,0.0124
P58753,114,0.0124
Q9NZ43,114,0.0124
P51160,114,0.0124
P57729,114,0.0124
P02786,114,0.0124
Q96LJ7,114,0.0124
Q14678,114,0.0124
Q9Y276,114,0.0124
Q562R1,114,0.0124
Q9UMQ6,114,0.0124
A0A0C4DH68,114,0.0124
Q9Y2R0,114,0.0124
Q9H1B5,114,0.0124
Q7Z4M0,114,0.0124
Q9BUY7,114,0.0124
Q99988,114,0.0124
O75610,114,0.0124
Q8TF64,114,0.0124
Q9NPF4,113,0.0123
Q9UJ37,113,0.0123
Q96E40,113,0.0123
Q92748,113,0.0123
P52790,113,0.0123
Q9UBE0,113,0.0123
O75581,113,0.0123
Q96F46,113,0.0123
Q8NEJ0,113,0.0123
Q9Y2Z4,113,0.0123
P59796,113,0.0123
P60022,113,0.0123
Q3ZCQ8,113,0.0123
Q8NEG0,113,0.0123
Q6IAN0,113,0.0123
Q9H7B2,113,0.0123
O95455,113,0.0123
Q9Y251,113,0.0123
Q9NWS6,113,0.0123
Q9NQT4,113,0.0123
Q10570,113,0.0123
P51687,113,0.0123
Q9Y394,113,0.0123
Q96EY4,113,0.0123
Q9H5P4,113,0.0123
Q15238,113,0.0123
Q9H939,113,0.0123
P59910,113,0.0123
Q9GZP0,113,0.0123
Q6IPT2,113,0.0123
Q92743,113,0.0123
Q96NN9,113,0.0123
Q499Z3,113,0.0123
P13798,113,0.0123
P00387,113,0.0123
P07451,113,0.0123
P11712,113,0.0123
Q7Z4R8,113,0.0123
Q9BT30,113,0.0123
Q96AY3,113,0.0123
Q53FA7,113,0.0123
Q8TC59,113,0.0123
Q8N8U2,113,0.0123
Q9UHA7,113,0.0123
Q11203,113,0.0123
O75344,113,0.0123
Q99829,113,0.0123
Q2TBA0,113,0.0123
O15217,112,0.0122
O75936,112,0.0122
P57735,112,0.0122
O60888,112,0.0122
Q9UKZ9,112,0.0122
O43847,112,0.0122
Q8IYR2,112,0.0122
P10600,112,0.0122
P63316,112,0.0122
Q9UJW2,112,0.0122
Q8TDR0,112,0.0122
P53673,112,0.0122
P33993,112,0.0122
Q96Q27,112,0.0122
Q9UPY3,112,0.0122
P17066,112,0.0122
P36542,112,0.0122
P06310,112,0.0122
P01130,112,0.0122
Q6P4I2,112,0.0122
Q8N4Q0,112,0.0122
Q5VZ72,112,0.0122
Q9HCS2,112,0.0122
Q9NZG7,112,0.0122
Q9H0C1,112,0.0122
Q7Z5L0,112,0.0122
Q9H2R5,112,0.0122
O43508,112,0.0122
A0A0B4J1X5,112,0.0122
O60683,112,0.0122
Q92597,112,0.0122
P08236,112,0.0122
P07711,112,0.0122
Q96S06,112,0.0122
Q5RKV6,112,0.0122
Q16394,112,0.0122
Q86U90,112,0.0122
Q8TDY3,112,0.0122
Q9Y5Z4,112,0.0122
Q6ZN66,112,0.0122
O60678,111,0.0121
Q9NRR2,111,0.0121
Q9UMX1,111,0.0121
P13284,111,0.0121
O95672,111,0.0121
Q9UI17,111,0.0121
O43920,111,0.0121
P23280,111,0.0121
P09848,111,0.0121
Q9H4F1,111,0.0121
P56703,111,0.0121
Q13445,111,0.0121
P30048,111,0.0121
P38936,111,0.0121
Q9NV66,111,0.0121
O60566,111,0.0121
Q8N6F8,111,0.0121
O75380,111,0.0121
Q8TB37,111,0.0121
Q8TAL6,111,0.0121
Q330K2,111,0.0121
Q96F85,111,0.0121
Q8WXK3,111,0.0121
P0DPD7,111,0.0121
Q13868,111,0.0121
O15228,111,0.0121
O95684,111,0.0121
Q9BVJ7,111,0.0121
Q9BYD6,111,0.0121
Q16222,111,0.0121
P10515,111,0.0121
Q96IZ6,111,0.0121
Q9H993,111,0.0121
O75251,111,0.0121
Q9BUA6,111,0.0121
Q5T6X4,111,0.0121
Q9BW92,110,0.012
P30043,110,0.012
Q7Z5Y6,110,0.012
Q8N8A6,110,0.012
Q9BXD5,110,0.012
Q96HT8,110,0.012
P35250,110,0.012
Q92871,110,0.012
A6NCE7,110,0.012
O60783,110,0.012
P35573,110,0.012
Q9Y2T3,110,0.012
Q8IY33,110,0.012
O60565,110,0.012
P11465,110,0.012
Q9Y5U9,110,0.012
Q92665,110,0.012
Q8N4T8,110,0.012
P08473,110,0.012
Q86TV6,110,0.012
P59282,110,0.012
Q9Y6J8,110,0.012
P02768,110,0.012
Q9Y264,110,0.012
Q9P202,110,0.012
Q8N668,110,0.012
Q92523,110,0.012
Q13885,110,0.012
P10523,110,0.012
O14744,110,0.012
O75323,110,0.012
P17707,110,0.012
Q9BVC3,110,0.012
Q13042,110,0.012
Q5VU57,110,0.012
Q13093,110,0.012
Q99819,110,0.012
O95813,110,0.012
Q9P0W0,110,0.012
P03950,110,0.012
Q9Y676,109,0.0119
Q96DG6,109,0.0119
P40261,109,0.0119
Q9Y5Q9,109,0.0119
P13805,109,0.0119
Q8IZY5,109,0.0119
Q16740,109,0.0119
P05162,109,0.0119
Q14254,109,0.0119
Q969Y2,109,0.0119
Q13882,109,0.0119
Q8IW75,109,0.0119
Q8N0Z3,109,0.0119
P11766,109,0.0119
Q9BTV4,109,0.0119
Q96PD6,109,0.0119
Q5VVH5,109,0.0119
Q9BW83,109,0.0119
Q9UHD0,109,0.0119
Q9Y312,109,0.0119
P32455,109,0.0119
Q08J23,109,0.0119
P34931,109,0.0119
Q96DB2,109,0.0119
Q96A09,109,0.0119
Q6AZZ1,109,0.0119
O96011,109,0.0119
Q9UGP5,109,0.0119
Q96PP9,109,0.0119
O95571,109,0.0119
Q8NAT1,109,0.0119
Q9BRQ6,109,0.0119
Q8WWZ7,109,0.0119
O60911,109,0.0119
Q6GTS8,109,0.0119
Q9H0B8,109,0.0119
P48060,109,0.0119
Q9H488,109,0.0119
Q9NQR4,109,0.0119
Q9Y535,109,0.0119
Q9UFG5,109,0.0119
Q05084,109,0.0119
P20160,109,0.0119
Q9GZX6,109,0.0119
Q9P015,108,0.0118
P0CE72,108,0.0118
Q9H6E4,108,0.0118
Q7Z2K6,108,0.0118
Q8IYW2,108,0.0118
Q9NUW8,108,0.0118
Q9Y223,108,0.0118
Q9Y5Y5,108,0.0118
A4D1S5,108,0.0118
Q4W5G0,108,0.0118
Q9NP98,108,0.0118
P57081,108,0.0118
O95456,108,0.0118
Q9NR28,108,0.0118
P56715,108,0.0118
Q9HBI6,108,0.0118
Q9Y4G6,108,0.0118
A6NHC0,108,0.0118
P14415,108,0.0118
P50053,108,0.0118
P48544,108,0.0118
P10809,108,0.0118
Q8N9R8,108,0.0118
Q8NBB4,108,0.0118
Q96EK5,108,0.0118
O95260,108,0.0118
Q96BS2,108,0.0118
Q96B26,108,0.0118
Q68BL7,108,0.0118
Q9NRX3,108,0.0118
Q3KNT9,108,0.0118
Q9Y2G5,108,0.0118
Q86V21,108,0.0118
Q9BZJ3,107,0.0117
Q8N0V5,107,0.0117
P08319,107,0.0117
Q6GMR7,107,0.0117
P02771,107,0.0117
Q7Z7H5,107,0.0117
Q9NXS2,107,0.0117
A0PG75,107,0.0117
P17931,107,0.0117
Q9H977,107,0.0117
Q9BVS5,107,0.0117
O14713,107,0.0117
P31415,107,0.0117
Q9UNM6,107,0.0117
Q8TBE1,107,0.0117
O60701,107,0.0117
Q8N5C7,107,0.0117
Q92611,107,0.0117
O75951,107,0.0117
Q9H0U6,107,0.0117
Q96IW2,107,0.0117
Q96EL3,107,0.0117
Q9P109,107,0.0117
P07738,107,0.0117
P10767,107,0.0117
Q96I45,107,0.0117
Q9P2W1,107,0.0117
Q53H82,107,0.0117
Q86SE8,107,0.0117
A2VDF0,107,0.0117
Q9BWP8,107,0.0117
Q9BYT8,107,0.0117
Q14973,107,0.0117
Q9NX74,107,0.0117
P16152,107,0.0117
P60484,107,0.0117
Q5T1V6,107,0.0117
Q8TDQ7,107,0.0117
Q16557,107,0.0117
A6NHN0,107,0.0117
O75521,107,0.0117
P0CG13,107,0.0117
Q96HA7,107,0.0117
Q5GAN3,107,0.0117
Q9UBP6,106,0.0115
A6NL82,106,0.0115
P13010,106,0.0115
Q9H4B0,106,0.0115
P43005,106,0.0115
Q9HAW8,106,0.0115
Q92979,106,0.0115
O95822,106,0.0115
Q01995,106,0.0115
P35270,106,0.0115
Q8NCE0,106,0.0115
P40429,106,0.0115
O75503,106,0.0115
Q9HAB8,106,0.0115
Q9Y581,106,0.0115
P60673,106,0.0115
A6NK58,106,0.0115
Q16281,106,0.0115
A1A4V9,106,0.0115
Q6UB28,106,0.0115
P16233,106,0.0115
Q9UBG3,106,0.0115
P39877,106,0.0115
Q6XQN6,106,0.0115
Q6UWQ5,106,0.0115
P35244,106,0.0115
Q9BYN8,106,0.0115
O75677,106,0.0115
Q14232,106,0.0115
Q969S9,106,0.0115
Q8NEF9,106,0.0115
Q6B0B8,106,0.0115
O60662,106,0.0115
Q7KZN9,106,0.0115
P12838,106,0.0115
Q96GS6,106,0.0115
Q9HB07,106,0.0115
Q5BN46,106,0.0115
Q9NXG6,106,0.0115
Q0VAF6,106,0.0115
Q99720,106,0.0115
Q8IX29,106,0.0115
O43674,106,0.0115
Q8IY37,106,0.0115
Q96G25,105,0.0114
Q8WV60,105,0.0114
P08582,105,0.0114
P61018,105,0.0114
Q99595,105,0.0114
P09936,105,0.0114
Q8WVB3,105,0.0114
P05112,105,0.0114
Q96G75,105,0.0114
Q6IB77,105,0.0114
Q96C19,105,0.0114
Q93098,105,0.0114
Q6UW63,105,0.0114
O43242,105,0.0114
U3KPV4,105,0.0114
Q99460,105,0.0114
Q9NZD8,105,0.0114
P49763,105,0.0114
P51157,105,0.0114
Q9UNA3,105,0.0114
Q96F10,105,0.0114
P10915,105,0.0114
Q9BYD1,105,0.0114
P56539,105,0.0114
P53602,105,0.0114
Q9UDX4,105,0.0114
Q13564,105,0.0114
P46926,105,0.0114
P49257,105,0.0114
P40313,105,0.0114
Q99547,105,0.0114
Q7L0Y3,105,0.0114
P43166,105,0.0114
Q7L7V1,105,0.0114
P28698,105,0.0114
Q9UP52,105,0.0114
Q96NR8,105,0.0114
Q8WTU0,105,0.0114
Q86V88,105,0.0114
Q96RR1,105,0.0114
Q8N9L9,105,0.0114
Q92914,104,0.0113
O43709,104,0.0113
P21589,104,0.0113
Q5FYB0,104,0.0113
Q68J44,104,0.0113
Q96E11,104,0.0113
P43320,104,0.0113
Q9Y5C1,104,0.0113
Q5T2R2,104,0.0113
A8MTA8,104,0.0113
A6NK06,104,0.0113
Q96KX2,104,0.0113
P07814,104,0.0113
P61812,104,0.0113
Q9UI32,104,0.0113
Q92963,104,0.0113
Q9Y6H6,104,0.0113
Q08AH3,104,0.0113
Q86YW7,104,0.0113
Q9C0J1,104,0.0113
Q9H1X1,104,0.0113
P00441,104,0.0113
P53041,104,0.0113
P01189,104,0.0113
Q9ULP9,104,0.0113
P20594,104,0.0113
Q6Y288,104,0.0113
Q14190,104,0.0113
Q9BUL8,104,0.0113
Q86XA0,104,0.0113
Q9BRQ5,104,0.0113
Q6P9A2,104,0.0113
Q14314,104,0.0113
P09467,104,0.0113
P06865,104,0.0113
P18887,104,0.0113
P78537,104,0.0113
Q9NWX6,104,0.0113
O75106,104,0.0113
Q6UWR7,104,0.0113
Q9UJ04,104,0.0113
Q05315,104,0.0113
Q14565,104,0.0113
P00749,104,0.0113
P10153,104,0.0113
Q14746,104,0.0113
Q8NEV9,103,0.0112
Q15399,103,0.0112
Q9Y605,103,0.0112
Q8N122,103,0.0112
Q9NZZ3,103,0.0112
O43692,103,0.0112
A8MZ26,103,0.0112
Q9BYV7,103,0.0112
Q9UBV8,103,0.0112
Q6PF18,103,0.0112
Q6NXE6,103,0.0112
Q8TDX6,103,0.0112
P55064,103,0.0112
Q96KK5,103,0.0112
Q6P4F1,103,0.0112
Q9UI38,103,0.0112
Q9UHG0,103,0.0112
O75072,103,0.0112
Q8IUX1,103,0.0112
P49773,103,0.0112
O95382,103,0.0112
Q6PID6,103,0.0112
O95050,103,0.0112
P0DPI2,103,0.0112
Q8N145,103,0.0112
P22310,103,0.0112
Q8IVG5,103,0.0112
Q9Y478,103,0.0112
Q9H853,103,0.0112
O95620,103,0.0112
Q9NV06,103,0.0112
Q92696,103,0.0112
O95843,103,0.0112
Q9NS00,103,0.0112
O75570,103,0.0112
O43716,103,0.0112
Q8N5M1,103,0.0112
Q9Y6G3,103,0.0112
A0A075B6I0,103,0.0112
O00602,103,0.0112
Q7L1V2,103,0.0112
O14715,103,0.0112
P05181,103,0.0112
Q9NUJ3,103,0.0112
P56556,103,0.0112
Q7Z6Z6,103,0.0112
Q9BYD9,103,0.0112
Q7Z494,103,0.0112
O76038,103,0.0112
P58005,103,0.0112
O00294,103,0.0112
Q96CS2,103,0.0112
O95461,102,0.0111
P16520,102,0.0111
Q9UHR4,102,0.0111
Q9NZ08,102,0.0111
P11117,102,0.0111
Q9UDX5,102,0.0111
P22314,102,0.0111
P63252,102,0.0111
O76070,102,0.0111
P14635,102,0.0111
Q8TCS8,102,0.0111
Q9BQ52,102,0.0111
Q9H867,102,0.0111
Q8N565,102,0.0111
Q8NHS4,102,0.0111
Q58DX5,102,0.0111
O15205,102,0.0111
Q7Z5P4,102,0.0111
O60304,102,0.0111
Q9P2S5,102,0.0111
P19367,102,0.0111
P42857,102,0.0111
Q8TE82,102,0.0111
O00754,102,0.0111
O95497,102,0.0111
Q96J77,102,0.0111
Q496H8,102,0.0111
Q8IZ13,102,0.0111
O43909,102,0.0111
O75715,102,0.0111
Q07001,102,0.0111
Q9BQR3,102,0.0111
Q96QT4,102,0.0111
Q08477,102,0.0111
Q14978,102,0.0111
Q7L9L4,101,0.011
Q5JU69,101,0.011
Q13045,101,0.011
P10632,101,0.011
Q9NWU5,101,0.011
Q92838,101,0.011
A2RUC4,101,0.011
Q96AQ9,101,0.011
P32456,101,0.011
P35225,101,0.011
Q68D91,101,0.011
O60383,101,0.011
Q8N5Z0,101,0.011
Q96PL5,101,0.011
Q9NR46,101,0.011
Q93079,101,0.011
Q9H6X5,101,0.011
Q9NRJ5,101,0.011
O60909,101,0.011
Q7Z392,101,0.011
P27695,101,0.011
Q86SZ2,101,0.011
P22674,101,0.011
P02774,101,0.011
Q8NEZ5,101,0.011
Q4W4Y0,101,0.011
Q9BR09,101,0.011
P49720,101,0.011
O00423,101,0.011
O75594,101,0.011
P41250,101,0.011
P55011,101,0.011
Q96NB2,101,0.011
P78417,101,0.011
Q9UHB9,101,0.011
P04080,101,0.011
Q9BSG0,101,0.011
Q5SZD4,101,0.011
Q17RP2,101,0.011
P11086,101,0.011
Q9BX84,101,0.011
Q16854,101,0.011
Q8NFU1,101,0.011
Q5GAN6,101,0.011
Q9ULP0,101,0.011
P08217,101,0.011
Q9BZE1,101,0.011
O43402,101,0.011
Q9H410,101,0.011
Q4U2R6,101,0.011
Q8TAM1,101,0.011
Q9H6Y2,101,0.011
Q8WXI4,100,0.0109
Q9NWS9,100,0.0109
Q96D31,100,0.0109
Q7Z7A3,100,0.0109
Q14457,100,0.0109
P69905,100,0.0109
Q9UNK4,100,0.0109
Q9Y606,100,0.0109
Q6GPI1,100,0.0109
Q969Q4,100,0.0109
Q9H1D9,100,0.0109
Q9BSH5,100,0.0109
A0A0A0MS15,100,0.0109
Q03113,100,0.0109
O95400,100,0.0109
Q71DI3,100,0.0109
P35504,100,0.0109
Q8TB36,100,0.0109
P50443,100,0.0109
Q8IYT2,100,0.0109
P33764,100,0.0109
Q8IV77,100,0.0109
Q8NB16,100,0.0109
Q86VV4,100,0.0109
Q9UKF2,100,0.0109
Q13077,100,0.0109
Q8WWU7,100,0.0109
P40121,100,0.0109
P05813,100,0.0109
Q96DL1,100,0.0109
Q8WVT3,100,0.0109
Q969I3,100,0.0109
Q9P0M9,100,0.0109
Q96E22,100,0.0109
Q13405,100,0.0109
Q6P158,100,0.0109
P07098,100,0.0109
Q8IYP2,100,0.0109
Q86UY8,100,0.0109
Q92185,100,0.0109
Q9NVZ3,100,0.0109
Q9BSH4,100,0.0109
P58743,100,0.0109
Q6UXE8,100,0.0109
Q8IXA5,100,0.0109
Q9P2X3,100,0.0109
P0DKL9,100,0.0109
P04183,100,0.0109
P29218,100,0.0109
Q8WXG8,100,0.0109
Q9BW66,100,0.0109
P09104,100,0.0109
Q969H8,100,0.0109
Q6UWM5,99,0.0108
P27482,99,0.0108
Q96M27,99,0.0108
P28328,99,0.0108
Q9BYS1,99,0.0108
Q8NE86,99,0.0108
P36404,99,0.0108
A0A0B4J1V2,99,0.0108
Q8TAE8,99,0.0108
Q7Z4H9,99,0.0108
P54803,99,0.0108
P46976,99,0.0108
Q9H607,99,0.0108
Q5R387,99,0.0108
Q9NRR1,99,0.0108
Q96LM5,99,0.0108
P78527,99,0.0108
Q99445,99,0.0108
O14921,99,0.0108
A0A1W2PR95,99,0.0108
Q9P2W3,99,0.0108
Q4G0W2,99,0.0108
P51828,99,0.0108
Q8IYB8,99,0.0108
Q9Y234,99,0.0108
Q9UNQ2,99,0.0108
Q13107,99,0.0108
P25815,99,0.0108
P55083,99,0.0108
Q0VFZ6,99,0.0108
Q8WVM0,99,0.0108
Q9P298,99,0.0108
Q9BTE0,99,0.0108
Q15008,99,0.0108
Q8N4A0,99,0.0108
Q9Y6G5,99,0.0108
Q5JU00,99,0.0108
Q6P161,99,0.0108
Q5GAN4,99,0.0108
O95477,99,0.0108
Q9BRF8,99,0.0108
Q9HAV7,99,0.0108
B5MCN3,99,0.0108
P23297,99,0.0108
A0PJZ3,99,0.0108
Q6NXT4,99,0.0108
Q5SRI9,99,0.0108
Q86XS5,98,0.0107
Q96JA3,98,0.0107
Q7Z7F7,98,0.0107
P50552,98,0.0107
P28062,98,0.0107
Q9BX68,98,0.0107
A0PJW6,98,0.0107
Q96EV8,98,0.0107
Q9BV79,98,0.0107
Q07075,98,0.0107
O15455,98,0.0107
Q9NS86,98,0.0107
P32856,98,0.0107
Q8IZ52,98,0.0107
Q5T013,98,0.0107
Q13822,98,0.0107
Q92539,98,0.0107
A2VCK2,98,0.0107
Q9BQI0,98,0.0107
Q96PH1,98,0.0107
Q96AQ7,98,0.0107
O00519,98,0.0107
P49902,98,0.0107
Q5BKX8,98,0.0107
Q8WXB1,98,0.0107
Q63ZY3,98,0.0107
Q9ULM3,98,0.0107
Q86TU7,98,0.0107
Q96DT6,98,0.0107
Q9BSB4,98,0.0107
Q9UMR2,98,0.0107
P53367,98,0.0107
O95298,98,0.0107
P10620,98,0.0107
P49795,98,0.0107
Q6UXB8,98,0.0107
A6QL64,98,0.0107
A0A0A0MRZ8,98,0.0107
Q9Y2Y6,98,0.0107
O00232,98,0.0107
Q96EF0,98,0.0107
Q2TBF2,98,0.0107
Q86WS5,98,0.0107
P11172,98,0.0107
Q9H720,98,0.0107
Q86VU5,98,0.0107
P16118,97,0.0106
A6ND01,97,0.0106
Q9NZJ6,97,0.0106
Q96S79,97,0.0106
Q9UK05,97,0.0106
Q9H4Y5,97,0.0106
O14756,97,0.0106
Q9BRQ4,97,0.0106
P21964,97,0.0106
P19474,97,0.0106
Q8WXQ8,97,0.0106
P19876,97,0.0106
Q96S19,97,0.0106
Q9UBR2,97,0.0106
Q9H1Z8,97,0.0106
Q5TEC6,97,0.0106
Q8TCI5,97,0.0106
P02760,97,0.0106
Q8NBI6,97,0.0106
P68871,97,0.0106
P68133,97,0.0106
Q9BQ67,97,0.0106
Q9GZQ8,97,0.0106
Q8WWV3,97,0.0106
P54920,97,0.0106
Q7Z2W9,97,0.0106
Q9UJX0,97,0.0106
Q9H6Q3,97,0.0106
Q13939,97,0.0106
Q9H3R5,97,0.0106
Q96EL2,97,0.0106
Q8N801,97,0.0106
Q96A44,97,0.0106
O95711,97,0.0106
P30039,97,0.0106
Q5VXJ0,97,0.0106
O75131,97,0.0106
P33260,97,0.0106
Q7L5N1,97,0.0106
Q6UW78,97,0.0106
Q9Y2Y0,97,0.0106
Q86X67,97,0.0106
P13995,97,0.0106
P19237,97,0.0106
Q14181,97,0.0106
P78508,97,0.0106
Q96BZ8,97,0.0106
Q96EG1,97,0.0106
O43513,97,0.0106
Q96A99,97,0.0106
Q8N1B4,97,0.0106
Q8IUB2,97,0.0106
Q8WXH4,97,0.0106
Q9BQA9,97,0.0106
Q5VVY1,97,0.0106
Q9Y3B9,97,0.0106
Q96S44,97,0.0106
Q9HD15,97,0.0106
Q9NXX6,97,0.0106
Q6PF06,97,0.0106
Q6EBC2,97,0.0106
P55103,97,0.0106
Q8WTX7,97,0.0106
Q9UMX3,97,0.0106
Q02543,96,0.0105
P19224,96,0.0105
P19387,96,0.0105
Q9NQE9,96,0.0105
A2RU48,96,0.0105
Q9BXJ0,96,0.0105
O94760,96,0.0105
Q96HQ2,96,0.0105
Q96SL4,96,0.0105
O60729,96,0.0105
Q495W5,96,0.0105
Q8NF37,96,0.0105
Q3KRA6,96,0.0105
P52758,96,0.0105
O43557,96,0.0105
P16066,96,0.0105
Q96LB9,96,0.0105
P21281,96,0.0105
P51841,96,0.0105
P06737,96,0.0105
Q9BYQ8,96,0.0105
Q9P086,96,0.0105
P06276,96,0.0105
P11802,96,0.0105
Q06136,96,0.0105
Q9Y2Y1,96,0.0105
P02743,96,0.0105
Q14207,96,0.0105
P14923,96,0.0105
A6NNW6,96,0.0105
Q53G44,96,0.0105
Q9C0D5,96,0.0105
Q9NX70,96,0.0105
Q8WTP8,96,0.0105
Q5XKP0,96,0.0105
Q8IXM3,96,0.0105
Q12841,96,0.0105
P01591,96,0.0105
Q9H190,96,0.0105
Q5RI15,96,0.0105
Q9BXJ2,96,0.0105
A6NMX2,96,0.0105
Q9NRD5,96,0.0105
Q9Y2B5,96,0.0105
Q9HAC8,96,0.0105
Q67FW5,96,0.0105
Q8N0Z2,96,0.0105
O60234,96,0.0105
P22392,96,0.0105
Q96Q83,96,0.0105
Q6P5X5,95,0.0103
